topic_id,work_id
https://openalex.org/T10206,https://openalex.org/W2006546769
https://openalex.org/T10586,https://openalex.org/W2336416123
https://openalex.org/T10906,https://openalex.org/W2336416123
https://openalex.org/T10191,https://openalex.org/W2336416123
https://openalex.org/T10003,https://openalex.org/W2172157658
https://openalex.org/T11849,https://openalex.org/W2172157658
https://openalex.org/T10058,https://openalex.org/W2172157658
https://openalex.org/T11949,https://openalex.org/W2571036723
https://openalex.org/T10097,https://openalex.org/W2571036723
https://openalex.org/T12166,https://openalex.org/W2571036723
https://openalex.org/T10371,https://openalex.org/W2042433863
https://openalex.org/T11668,https://openalex.org/W2042433863
https://openalex.org/T11078,https://openalex.org/W2042433863
https://openalex.org/T10091,https://openalex.org/W1969503178
https://openalex.org/T10166,https://openalex.org/W1969503178
https://openalex.org/T10296,https://openalex.org/W1969503178
https://openalex.org/T10106,https://openalex.org/W2255119171
https://openalex.org/T10015,https://openalex.org/W2030205108
https://openalex.org/T10602,https://openalex.org/W2030205108
https://openalex.org/T10434,https://openalex.org/W2030205108
https://openalex.org/T11105,https://openalex.org/W1885185971
https://openalex.org/T10531,https://openalex.org/W1885185971
https://openalex.org/T13114,https://openalex.org/W1885185971
https://openalex.org/T10176,https://openalex.org/W2173497140
https://openalex.org/T10336,https://openalex.org/W2173497140
https://openalex.org/T10441,https://openalex.org/W2173497140
https://openalex.org/T11129,https://openalex.org/W2031904472
https://openalex.org/T11434,https://openalex.org/W2031904472
https://openalex.org/T10913,https://openalex.org/W2031904472
https://openalex.org/T10148,https://openalex.org/W2054692642
https://openalex.org/T10796,https://openalex.org/W2054692642
https://openalex.org/T11458,https://openalex.org/W2054692642
https://openalex.org/T14420,https://openalex.org/W2017990047
https://openalex.org/T13964,https://openalex.org/W2017990047
https://openalex.org/T12667,https://openalex.org/W2017990047
https://openalex.org/T10380,https://openalex.org/W2161551760
https://openalex.org/T10426,https://openalex.org/W2161551760
https://openalex.org/T12462,https://openalex.org/W2161551760
https://openalex.org/T10337,https://openalex.org/W2060123467
https://openalex.org/T10999,https://openalex.org/W2060123467
https://openalex.org/T10351,https://openalex.org/W2060123467
https://openalex.org/T10191,https://openalex.org/W2115579991
https://openalex.org/T10036,https://openalex.org/W2115579991
https://openalex.org/T10331,https://openalex.org/W2115579991
https://openalex.org/T10475,https://openalex.org/W4252468642
https://openalex.org/T10892,https://openalex.org/W2000474073
https://openalex.org/T11254,https://openalex.org/W2000474073
https://openalex.org/T10271,https://openalex.org/W2000474073
https://openalex.org/T10128,https://openalex.org/W2071249181
https://openalex.org/T11659,https://openalex.org/W2099244020
https://openalex.org/T10688,https://openalex.org/W2099244020
https://openalex.org/T10052,https://openalex.org/W2099244020
https://openalex.org/T10005,https://openalex.org/W1998025025
https://openalex.org/T10895,https://openalex.org/W1998025025
https://openalex.org/T10199,https://openalex.org/W1998025025
https://openalex.org/T11320,https://openalex.org/W2083339292
https://openalex.org/T10075,https://openalex.org/W2083339292
https://openalex.org/T10347,https://openalex.org/W2083339292
https://openalex.org/T10325,https://openalex.org/W2899497983
https://openalex.org/T10251,https://openalex.org/W2899497983
https://openalex.org/T10039,https://openalex.org/W2899497983
https://openalex.org/T10895,https://openalex.org/W2014444740
https://openalex.org/T10199,https://openalex.org/W2014444740
https://openalex.org/T11354,https://openalex.org/W2014444740
https://openalex.org/T10050,https://openalex.org/W4230588984
https://openalex.org/T11063,https://openalex.org/W4230588984
https://openalex.org/T11727,https://openalex.org/W4230588984
https://openalex.org/T10215,https://openalex.org/W2133109597
https://openalex.org/T10317,https://openalex.org/W2133109597
https://openalex.org/T11710,https://openalex.org/W2133109597
https://openalex.org/T13414,https://openalex.org/W2026912546
https://openalex.org/T11089,https://openalex.org/W2026912546
https://openalex.org/T13561,https://openalex.org/W2026912546
https://openalex.org/T11217,https://openalex.org/W2313203550
https://openalex.org/T10065,https://openalex.org/W2313203550
https://openalex.org/T10217,https://openalex.org/W2313203550
https://openalex.org/T13398,https://openalex.org/W4299687266
https://openalex.org/T13283,https://openalex.org/W4299687266
https://openalex.org/T10500,https://openalex.org/W2158940042
https://openalex.org/T10688,https://openalex.org/W2158940042
https://openalex.org/T10136,https://openalex.org/W2158940042
https://openalex.org/T10785,https://openalex.org/W2321650456
https://openalex.org/T10235,https://openalex.org/W2108344016
https://openalex.org/T11531,https://openalex.org/W2108344016
https://openalex.org/T12781,https://openalex.org/W2108344016
https://openalex.org/T12791,https://openalex.org/W87496662
https://openalex.org/T10579,https://openalex.org/W87496662
https://openalex.org/T10581,https://openalex.org/W2098580305
https://openalex.org/T10427,https://openalex.org/W2098580305
https://openalex.org/T10077,https://openalex.org/W2098580305
https://openalex.org/T10778,https://openalex.org/W2000465687
https://openalex.org/T11012,https://openalex.org/W2088925839
https://openalex.org/T10173,https://openalex.org/W2088925839
https://openalex.org/T11366,https://openalex.org/W2088925839
https://openalex.org/T12281,https://openalex.org/W2087454739
https://openalex.org/T12963,https://openalex.org/W2087454739
https://openalex.org/T11905,https://openalex.org/W2087454739
https://openalex.org/T10207,https://openalex.org/W2105275554
https://openalex.org/T11393,https://openalex.org/W2105275554
https://openalex.org/T10878,https://openalex.org/W2105275554
https://openalex.org/T13309,https://openalex.org/W1975879668
https://openalex.org/T11700,https://openalex.org/W1975879668
https://openalex.org/T14374,https://openalex.org/W1975879668
https://openalex.org/T10913,https://openalex.org/W2134819724
https://openalex.org/T10859,https://openalex.org/W2134819724
https://openalex.org/T12285,https://openalex.org/W2134819724
https://openalex.org/T12010,https://openalex.org/W1631767606
https://openalex.org/T10467,https://openalex.org/W2125001590
https://openalex.org/T10730,https://openalex.org/W2125001590
https://openalex.org/T13748,https://openalex.org/W2125001590
https://openalex.org/T10181,https://openalex.org/W1632114991
https://openalex.org/T11269,https://openalex.org/W1632114991
https://openalex.org/T13523,https://openalex.org/W1632114991
https://openalex.org/T10398,https://openalex.org/W1988378253
https://openalex.org/T11312,https://openalex.org/W1988378253
https://openalex.org/T11405,https://openalex.org/W1988378253
https://openalex.org/T12535,https://openalex.org/W2112076978
https://openalex.org/T12072,https://openalex.org/W2112076978
https://openalex.org/T11652,https://openalex.org/W2112076978
https://openalex.org/T10016,https://openalex.org/W2113536011
https://openalex.org/T12524,https://openalex.org/W2113536011
https://openalex.org/T10180,https://openalex.org/W2113536011
https://openalex.org/T10775,https://openalex.org/W2963684088
https://openalex.org/T12357,https://openalex.org/W2963684088
https://openalex.org/T11307,https://openalex.org/W2963684088
https://openalex.org/T10583,https://openalex.org/W1991494214
https://openalex.org/T10269,https://openalex.org/W1991494214
https://openalex.org/T12996,https://openalex.org/W1991494214
https://openalex.org/T11027,https://openalex.org/W2063576996
https://openalex.org/T10554,https://openalex.org/W2063576996
https://openalex.org/T10499,https://openalex.org/W2063576996
https://openalex.org/T11689,https://openalex.org/W2963207607
https://openalex.org/T12026,https://openalex.org/W2963207607
https://openalex.org/T11512,https://openalex.org/W2963207607
https://openalex.org/T11501,https://openalex.org/W2103031848
https://openalex.org/T12009,https://openalex.org/W2103031848
https://openalex.org/T13426,https://openalex.org/W2103031848
https://openalex.org/T10136,https://openalex.org/W2139984188
https://openalex.org/T10351,https://openalex.org/W2139984188
https://openalex.org/T12664,https://openalex.org/W1247968195
https://openalex.org/T10804,https://openalex.org/W1247968195
https://openalex.org/T10206,https://openalex.org/W1247968195
https://openalex.org/T13049,https://openalex.org/W2313339984
https://openalex.org/T12111,https://openalex.org/W2313339984
https://openalex.org/T11871,https://openalex.org/W2313339984
https://openalex.org/T10821,https://openalex.org/W2096073058
https://openalex.org/T10372,https://openalex.org/W2096073058
https://openalex.org/T11738,https://openalex.org/W2096073058
https://openalex.org/T13309,https://openalex.org/W2063085086
https://openalex.org/T10467,https://openalex.org/W2063085086
https://openalex.org/T10182,https://openalex.org/W2063085086
https://openalex.org/T12929,https://openalex.org/W2036931150
https://openalex.org/T10878,https://openalex.org/W2036931150
https://openalex.org/T10120,https://openalex.org/W2036931150
https://openalex.org/T11839,https://openalex.org/W2085124463
https://openalex.org/T10756,https://openalex.org/W2085124463
https://openalex.org/T10293,https://openalex.org/W2085124463
https://openalex.org/T11994,https://openalex.org/W2782878764
https://openalex.org/T10275,https://openalex.org/W2041311241
https://openalex.org/T10247,https://openalex.org/W2041311241
https://openalex.org/T12046,https://openalex.org/W2041311241
https://openalex.org/T11976,https://openalex.org/W4231057775
https://openalex.org/T10067,https://openalex.org/W4231057775
https://openalex.org/T10348,https://openalex.org/W2029648951
https://openalex.org/T11094,https://openalex.org/W2123341385
https://openalex.org/T11448,https://openalex.org/W2123341385
https://openalex.org/T12301,https://openalex.org/W2123341385
https://openalex.org/T11048,https://openalex.org/W2128114769
https://openalex.org/T10015,https://openalex.org/W2128114769
https://openalex.org/T11688,https://openalex.org/W2128114769
https://openalex.org/T11320,https://openalex.org/W2133151341
https://openalex.org/T10075,https://openalex.org/W2133151341
https://openalex.org/T11111,https://openalex.org/W2133151341
https://openalex.org/T10024,https://openalex.org/W2138405719
https://openalex.org/T10078,https://openalex.org/W2138405719
https://openalex.org/T12302,https://openalex.org/W2138405719
https://openalex.org/T12892,https://openalex.org/W2164385948
https://openalex.org/T10006,https://openalex.org/W2164385948
https://openalex.org/T10646,https://openalex.org/W2164385948
https://openalex.org/T12137,https://openalex.org/W2169417293
https://openalex.org/T10785,https://openalex.org/W2169417293
https://openalex.org/T11031,https://openalex.org/W2169417293
https://openalex.org/T13487,https://openalex.org/W2316564661
https://openalex.org/T10075,https://openalex.org/W2909240409
https://openalex.org/T10190,https://openalex.org/W2909240409
https://openalex.org/T10122,https://openalex.org/W2909240409
https://openalex.org/T11020,https://openalex.org/W2172466148
https://openalex.org/T10031,https://openalex.org/W2172466148
https://openalex.org/T11016,https://openalex.org/W2172466148
https://openalex.org/T10282,https://openalex.org/W2119436275
https://openalex.org/T11871,https://openalex.org/W2119436275
https://openalex.org/T11918,https://openalex.org/W2119436275
https://openalex.org/T10952,https://openalex.org/W2127063807
https://openalex.org/T11339,https://openalex.org/W2127063807
https://openalex.org/T10169,https://openalex.org/W2127063807
https://openalex.org/T10038,https://openalex.org/W2158023121
https://openalex.org/T10521,https://openalex.org/W2158023121
https://openalex.org/T12576,https://openalex.org/W2158023121
https://openalex.org/T10887,https://openalex.org/W2163480486
https://openalex.org/T10621,https://openalex.org/W2163480486
https://openalex.org/T10932,https://openalex.org/W2163480486
https://openalex.org/T12129,https://openalex.org/W2004216675
https://openalex.org/T12639,https://openalex.org/W2004216675
https://openalex.org/T10906,https://openalex.org/W2161484642
https://openalex.org/T12490,https://openalex.org/W2161484642
https://openalex.org/T10215,https://openalex.org/W2161484642
https://openalex.org/T11107,https://openalex.org/W2060194897
https://openalex.org/T10790,https://openalex.org/W2060194897
https://openalex.org/T10915,https://openalex.org/W2060194897
https://openalex.org/T10096,https://openalex.org/W2022085591
https://openalex.org/T10353,https://openalex.org/W2022085591
https://openalex.org/T12038,https://openalex.org/W2022085591
https://openalex.org/T10371,https://openalex.org/W2129319296
https://openalex.org/T11103,https://openalex.org/W2129319296
https://openalex.org/T10549,https://openalex.org/W2129319296
https://openalex.org/T10010,https://openalex.org/W2148924243
https://openalex.org/T10596,https://openalex.org/W2148924243
https://openalex.org/T11629,https://openalex.org/W2148924243
https://openalex.org/T11115,https://openalex.org/W4301014524
https://openalex.org/T11810,https://openalex.org/W1541456364
https://openalex.org/T10090,https://openalex.org/W2032843489
https://openalex.org/T10022,https://openalex.org/W2032843489
https://openalex.org/T10382,https://openalex.org/W2032843489
https://openalex.org/T10629,https://openalex.org/W2763766763
https://openalex.org/T11590,https://openalex.org/W2763766763
https://openalex.org/T12010,https://openalex.org/W2763766763
https://openalex.org/T10096,https://openalex.org/W2004550299
https://openalex.org/T10612,https://openalex.org/W2004550299
https://openalex.org/T11686,https://openalex.org/W2004550299
https://openalex.org/T14374,https://openalex.org/W2016382728
https://openalex.org/T12114,https://openalex.org/W2088477804
https://openalex.org/T11871,https://openalex.org/W2088477804
https://openalex.org/T10169,https://openalex.org/W2001692359
https://openalex.org/T11339,https://openalex.org/W2001692359
https://openalex.org/T11140,https://openalex.org/W2001692359
https://openalex.org/T10083,https://openalex.org/W2088321686
https://openalex.org/T10461,https://openalex.org/W2088321686
https://openalex.org/T10074,https://openalex.org/W2088321686
https://openalex.org/T10321,https://openalex.org/W2154321074
https://openalex.org/T10207,https://openalex.org/W2154321074
https://openalex.org/T11342,https://openalex.org/W2154321074
https://openalex.org/T12926,https://openalex.org/W2925515791
https://openalex.org/T13106,https://openalex.org/W2035108601
https://openalex.org/T11584,https://openalex.org/W2035108601
https://openalex.org/T11871,https://openalex.org/W2124181495
https://openalex.org/T10136,https://openalex.org/W2124181495
https://openalex.org/T11447,https://openalex.org/W2135894974
https://openalex.org/T10429,https://openalex.org/W2135894974
https://openalex.org/T10581,https://openalex.org/W2135894974
https://openalex.org/T10540,https://openalex.org/W1992858116
https://openalex.org/T12466,https://openalex.org/W1992858116
https://openalex.org/T12015,https://openalex.org/W1992858116
https://openalex.org/T10206,https://openalex.org/W2020794622
https://openalex.org/T10157,https://openalex.org/W2020794622
https://openalex.org/T13309,https://openalex.org/W2020794622
https://openalex.org/T11620,https://openalex.org/W2155441883
https://openalex.org/T12547,https://openalex.org/W2155441883
https://openalex.org/T10496,https://openalex.org/W2155441883
https://openalex.org/T10002,https://openalex.org/W2033990154
https://openalex.org/T12646,https://openalex.org/W2033990154
https://openalex.org/T12557,https://openalex.org/W2033990154
https://openalex.org/T10383,https://openalex.org/W4231533450
https://openalex.org/T10096,https://openalex.org/W1677747913
https://openalex.org/T11286,https://openalex.org/W1677747913
https://openalex.org/T10612,https://openalex.org/W1677747913
https://openalex.org/T10622,https://openalex.org/W2011208902
https://openalex.org/T10020,https://openalex.org/W2011208902
https://openalex.org/T10682,https://openalex.org/W2011208902
https://openalex.org/T11031,https://openalex.org/W2068869385
https://openalex.org/T13402,https://openalex.org/W2068869385
https://openalex.org/T13933,https://openalex.org/W2068869385
https://openalex.org/T10425,https://openalex.org/W2091063438
https://openalex.org/T10523,https://openalex.org/W2091063438
https://openalex.org/T11414,https://openalex.org/W2091063438
https://openalex.org/T11059,https://openalex.org/W2116388354
https://openalex.org/T11270,https://openalex.org/W2116388354
https://openalex.org/T11588,https://openalex.org/W2116388354
https://openalex.org/T10044,https://openalex.org/W2114622716
https://openalex.org/T10537,https://openalex.org/W2050006242
https://openalex.org/T14278,https://openalex.org/W2165474034
https://openalex.org/T11743,https://openalex.org/W2165474034
https://openalex.org/T13748,https://openalex.org/W1977775666
https://openalex.org/T10467,https://openalex.org/W1977775666
https://openalex.org/T11577,https://openalex.org/W1977775666
https://openalex.org/T13645,https://openalex.org/W2127336290
https://openalex.org/T11949,https://openalex.org/W2127336290
https://openalex.org/T11242,https://openalex.org/W2127336290
https://openalex.org/T10360,https://openalex.org/W323536346
https://openalex.org/T12044,https://openalex.org/W13130175
https://openalex.org/T10062,https://openalex.org/W2115093090
https://openalex.org/T10515,https://openalex.org/W2115093090
https://openalex.org/T11765,https://openalex.org/W2115093090
https://openalex.org/T10052,https://openalex.org/W2127890285
https://openalex.org/T10036,https://openalex.org/W2127890285
https://openalex.org/T12859,https://openalex.org/W2127890285
https://openalex.org/T11715,https://openalex.org/W2149355902
https://openalex.org/T12887,https://openalex.org/W2149355902
https://openalex.org/T11859,https://openalex.org/W2149355902
https://openalex.org/T12608,https://openalex.org/W2156761163
https://openalex.org/T10042,https://openalex.org/W2156761163
https://openalex.org/T10241,https://openalex.org/W2156761163
https://openalex.org/T10561,https://openalex.org/W2109006689
https://openalex.org/T13706,https://openalex.org/W2109006689
https://openalex.org/T11734,https://openalex.org/W2109006689
https://openalex.org/T10314,https://openalex.org/W2057659248
https://openalex.org/T11454,https://openalex.org/W2057659248
https://openalex.org/T10646,https://openalex.org/W2057659248
https://openalex.org/T10973,https://openalex.org/W1604035276
https://openalex.org/T11923,https://openalex.org/W1604035276
https://openalex.org/T11302,https://openalex.org/W1604035276
https://openalex.org/T11369,https://openalex.org/W2262414037
https://openalex.org/T12820,https://openalex.org/W2262414037
https://openalex.org/T11287,https://openalex.org/W2262414037
https://openalex.org/T10031,https://openalex.org/W1942668068
https://openalex.org/T11016,https://openalex.org/W1942668068
https://openalex.org/T11020,https://openalex.org/W1942668068
https://openalex.org/T11744,https://openalex.org/W2079283960
https://openalex.org/T10206,https://openalex.org/W2079283960
https://openalex.org/T12648,https://openalex.org/W2079283960
https://openalex.org/T11814,https://openalex.org/W2096768134
https://openalex.org/T10050,https://openalex.org/W2096768134
https://openalex.org/T10586,https://openalex.org/W2096768134
https://openalex.org/T10949,https://openalex.org/W2112814753
https://openalex.org/T10521,https://openalex.org/W2112814753
https://openalex.org/T10301,https://openalex.org/W2112814753
https://openalex.org/T12031,https://openalex.org/W2135255848
https://openalex.org/T11902,https://openalex.org/W2135255848
https://openalex.org/T10656,https://openalex.org/W2135255848
https://openalex.org/T10629,https://openalex.org/W1976770755
https://openalex.org/T11590,https://openalex.org/W1976770755
https://openalex.org/T12443,https://openalex.org/W1976770755
https://openalex.org/T11516,https://openalex.org/W2042276900
https://openalex.org/T12694,https://openalex.org/W2042276900
https://openalex.org/T10315,https://openalex.org/W2042276900
https://openalex.org/T13297,https://openalex.org/W2964344211
https://openalex.org/T10742,https://openalex.org/W2167898414
https://openalex.org/T11478,https://openalex.org/W2167898414
https://openalex.org/T11896,https://openalex.org/W2167898414
https://openalex.org/T11434,https://openalex.org/W2321972685
https://openalex.org/T11746,https://openalex.org/W2321972685
https://openalex.org/T12191,https://openalex.org/W2321972685
https://openalex.org/T11634,https://openalex.org/W1972568665
https://openalex.org/T10139,https://openalex.org/W1972568665
https://openalex.org/T12227,https://openalex.org/W1972568665
https://openalex.org/T11468,https://openalex.org/W2110755408
https://openalex.org/T10261,https://openalex.org/W2110755408
https://openalex.org/T10594,https://openalex.org/W2110755408
https://openalex.org/T12852,https://openalex.org/W2171093181
https://openalex.org/T10798,https://openalex.org/W2171093181
https://openalex.org/T10464,https://openalex.org/W2171093181
https://openalex.org/T10118,https://openalex.org/W3001465255
https://openalex.org/T10041,https://openalex.org/W3001465255
https://openalex.org/T10410,https://openalex.org/W3001465255
https://openalex.org/T10181,https://openalex.org/W2007780422
https://openalex.org/T10716,https://openalex.org/W2048568378
https://openalex.org/T10894,https://openalex.org/W2048568378
https://openalex.org/T11225,https://openalex.org/W2048568378
https://openalex.org/T10393,https://openalex.org/W2005144066
https://openalex.org/T10003,https://openalex.org/W2005144066
https://openalex.org/T12851,https://openalex.org/W2005144066
https://openalex.org/T10878,https://openalex.org/W2060913542
https://openalex.org/T12929,https://openalex.org/W2060913542
https://openalex.org/T11970,https://openalex.org/W2060913542
https://openalex.org/T10085,https://openalex.org/W1527671059
https://openalex.org/T13481,https://openalex.org/W1527671059
https://openalex.org/T13991,https://openalex.org/W1527671059
https://openalex.org/T10360,https://openalex.org/W1583872979
https://openalex.org/T11090,https://openalex.org/W3084106382
https://openalex.org/T10136,https://openalex.org/W1570622790
https://openalex.org/T10198,https://openalex.org/W3193598686
https://openalex.org/T10598,https://openalex.org/W3193598686
https://openalex.org/T10821,https://openalex.org/W3193598686
https://openalex.org/T10015,https://openalex.org/W2011657487
https://openalex.org/T11791,https://openalex.org/W2011657487
https://openalex.org/T11970,https://openalex.org/W2011657487
https://openalex.org/T11981,https://openalex.org/W1528022241
https://openalex.org/T13353,https://openalex.org/W4231042348
https://openalex.org/T10118,https://openalex.org/W3001195213
https://openalex.org/T10976,https://openalex.org/W3001195213
https://openalex.org/T11754,https://openalex.org/W3001195213
https://openalex.org/T10087,https://openalex.org/W2280624662
https://openalex.org/T10017,https://openalex.org/W2280624662
https://openalex.org/T11786,https://openalex.org/W2280624662
https://openalex.org/T10433,https://openalex.org/W1973195696
https://openalex.org/T10447,https://openalex.org/W1973195696
https://openalex.org/T10419,https://openalex.org/W1973195696
https://openalex.org/T12858,https://openalex.org/W2006807779
https://openalex.org/T10956,https://openalex.org/W2090424147
https://openalex.org/T10083,https://openalex.org/W2090424147
https://openalex.org/T10074,https://openalex.org/W2090424147
https://openalex.org/T10378,https://openalex.org/W2319937903
https://openalex.org/T11304,https://openalex.org/W2319937903
https://openalex.org/T10241,https://openalex.org/W2319937903
https://openalex.org/T10083,https://openalex.org/W1991859775
https://openalex.org/T10382,https://openalex.org/W1991859775
https://openalex.org/T10018,https://openalex.org/W1991859775
https://openalex.org/T11766,https://openalex.org/W2011721578
https://openalex.org/T11508,https://openalex.org/W2011721578
https://openalex.org/T10681,https://openalex.org/W2011721578
https://openalex.org/T12730,https://openalex.org/W2079695567
https://openalex.org/T10215,https://openalex.org/W2001771035
https://openalex.org/T12002,https://openalex.org/W2001771035
https://openalex.org/T10100,https://openalex.org/W2166843422
https://openalex.org/T10445,https://openalex.org/W2043733949
https://openalex.org/T11332,https://openalex.org/W2043733949
https://openalex.org/T10035,https://openalex.org/W2043733949
https://openalex.org/T10498,https://openalex.org/W2769724041
https://openalex.org/T11950,https://openalex.org/W2769724041
https://openalex.org/T12625,https://openalex.org/W2769724041
https://openalex.org/T10039,https://openalex.org/W2015295900
https://openalex.org/T12917,https://openalex.org/W2015295900
https://openalex.org/T12836,https://openalex.org/W2015295900
https://openalex.org/T10525,https://openalex.org/W2146948159
https://openalex.org/T14056,https://openalex.org/W2146948159
https://openalex.org/T10809,https://openalex.org/W2146948159
https://openalex.org/T11171,https://openalex.org/W2972869264
https://openalex.org/T10560,https://openalex.org/W2972869264
https://openalex.org/T10027,https://openalex.org/W2972869264
https://openalex.org/T14356,https://openalex.org/W2037894668
https://openalex.org/T13803,https://openalex.org/W2037894668
https://openalex.org/T11994,https://openalex.org/W2037894668
https://openalex.org/T13487,https://openalex.org/W1560729591
https://openalex.org/T11325,https://openalex.org/W1560729591
https://openalex.org/T13771,https://openalex.org/W1560729591
https://openalex.org/T10560,https://openalex.org/W172609984
https://openalex.org/T10401,https://openalex.org/W172609984
https://openalex.org/T10027,https://openalex.org/W172609984
https://openalex.org/T10020,https://openalex.org/W3038067977
https://openalex.org/T10682,https://openalex.org/W3038067977
https://openalex.org/T10622,https://openalex.org/W3038067977
https://openalex.org/T11031,https://openalex.org/W2003934805
https://openalex.org/T11838,https://openalex.org/W2003934805
https://openalex.org/T10052,https://openalex.org/W2155298532
https://openalex.org/T11304,https://openalex.org/W2155298532
https://openalex.org/T10378,https://openalex.org/W2155298532
https://openalex.org/T10394,https://openalex.org/W2322095705
https://openalex.org/T10172,https://openalex.org/W2322095705
https://openalex.org/T10292,https://openalex.org/W2322095705
https://openalex.org/T11810,https://openalex.org/W2580389126
https://openalex.org/T10963,https://openalex.org/W1967073510
https://openalex.org/T10791,https://openalex.org/W1967073510
https://openalex.org/T11236,https://openalex.org/W1967073510
https://openalex.org/T10015,https://openalex.org/W1982855075
https://openalex.org/T11791,https://openalex.org/W1982855075
https://openalex.org/T11578,https://openalex.org/W1982855075
https://openalex.org/T12010,https://openalex.org/W2335694045
https://openalex.org/T13532,https://openalex.org/W2335694045
https://openalex.org/T11901,https://openalex.org/W4232383088
https://openalex.org/T11303,https://openalex.org/W4232383088
https://openalex.org/T10019,https://openalex.org/W2170790204
https://openalex.org/T12675,https://openalex.org/W2170790204
https://openalex.org/T10047,https://openalex.org/W2170790204
https://openalex.org/T11810,https://openalex.org/W2027047704
https://openalex.org/T14465,https://openalex.org/W2027047704
https://openalex.org/T10778,https://openalex.org/W2027047704
https://openalex.org/T10640,https://openalex.org/W15668222
https://openalex.org/T13650,https://openalex.org/W2342249984
https://openalex.org/T10031,https://openalex.org/W2097811455
https://openalex.org/T11020,https://openalex.org/W2097811455
https://openalex.org/T10580,https://openalex.org/W2097811455
https://openalex.org/T13126,https://openalex.org/W2122512809
https://openalex.org/T10446,https://openalex.org/W1715038780
https://openalex.org/T11454,https://openalex.org/W2011744324
https://openalex.org/T10145,https://openalex.org/W2011744324
https://openalex.org/T14006,https://openalex.org/W2011744324
https://openalex.org/T10065,https://openalex.org/W3082188176
https://openalex.org/T11217,https://openalex.org/W3082188176
https://openalex.org/T10372,https://openalex.org/W3082188176
https://openalex.org/T12002,https://openalex.org/W2126160338
https://openalex.org/T11010,https://openalex.org/W2126160338
https://openalex.org/T10120,https://openalex.org/W2111967267
https://openalex.org/T10521,https://openalex.org/W2111967267
https://openalex.org/T10878,https://openalex.org/W2111967267
https://openalex.org/T10498,https://openalex.org/W2801085490
https://openalex.org/T14134,https://openalex.org/W2801085490
https://openalex.org/T11888,https://openalex.org/W2129749811
https://openalex.org/T11047,https://openalex.org/W2129749811
https://openalex.org/T14238,https://openalex.org/W2129749811
https://openalex.org/T10926,https://openalex.org/W2144985796
https://openalex.org/T10816,https://openalex.org/W2144985796
https://openalex.org/T10285,https://openalex.org/W2144985796
https://openalex.org/T12358,https://openalex.org/W2156370397
https://openalex.org/T11129,https://openalex.org/W2156370397
https://openalex.org/T12327,https://openalex.org/W2156370397
https://openalex.org/T10105,https://openalex.org/W2274722622
https://openalex.org/T10200,https://openalex.org/W2274722622
https://openalex.org/T10841,https://openalex.org/W1485676192
https://openalex.org/T11161,https://openalex.org/W1485676192
https://openalex.org/T12137,https://openalex.org/W1485676192
https://openalex.org/T10866,https://openalex.org/W2141662760
https://openalex.org/T10397,https://openalex.org/W2141662760
https://openalex.org/T12103,https://openalex.org/W2141662760
https://openalex.org/T10206,https://openalex.org/W1537972189
https://openalex.org/T11235,https://openalex.org/W1537972189
https://openalex.org/T10804,https://openalex.org/W1537972189
https://openalex.org/T10443,https://openalex.org/W4229738978
https://openalex.org/T11421,https://openalex.org/W4229738978
https://openalex.org/T10128,https://openalex.org/W4229738978
https://openalex.org/T10144,https://openalex.org/W2126125759
https://openalex.org/T12539,https://openalex.org/W2126125759
https://openalex.org/T12664,https://openalex.org/W2126125759
https://openalex.org/T11433,https://openalex.org/W4211075179
https://openalex.org/T11999,https://openalex.org/W4211075179
https://openalex.org/T12430,https://openalex.org/W4211075179
https://openalex.org/T10755,https://openalex.org/W2028415754
https://openalex.org/T12104,https://openalex.org/W2028415754
https://openalex.org/T11503,https://openalex.org/W2028415754
https://openalex.org/T10320,https://openalex.org/W2155482699
https://openalex.org/T12676,https://openalex.org/W2155482699
https://openalex.org/T11447,https://openalex.org/W2155482699
https://openalex.org/T13398,https://openalex.org/W2755950973
https://openalex.org/T11986,https://openalex.org/W2755950973
https://openalex.org/T10799,https://openalex.org/W2755950973
https://openalex.org/T10785,https://openalex.org/W3122093892
https://openalex.org/T11043,https://openalex.org/W3122093892
https://openalex.org/T10019,https://openalex.org/W3122093892
https://openalex.org/T12955,https://openalex.org/W2159087408
https://openalex.org/T10528,https://openalex.org/W2159087408
https://openalex.org/T10394,https://openalex.org/W2159087408
https://openalex.org/T10591,https://openalex.org/W2008317504
https://openalex.org/T11152,https://openalex.org/W2008317504
https://openalex.org/T11270,https://openalex.org/W2008317504
https://openalex.org/T12466,https://openalex.org/W1649808901
https://openalex.org/T10666,https://openalex.org/W1649808901
https://openalex.org/T10295,https://openalex.org/W1649808901
https://openalex.org/T10886,https://openalex.org/W2146084604
https://openalex.org/T10107,https://openalex.org/W2146084604
https://openalex.org/T11682,https://openalex.org/W2146084604
https://openalex.org/T11050,https://openalex.org/W2059401704
https://openalex.org/T10666,https://openalex.org/W2059401704
https://openalex.org/T11025,https://openalex.org/W2059401704
https://openalex.org/T10247,https://openalex.org/W2144574847
https://openalex.org/T10321,https://openalex.org/W2144574847
https://openalex.org/T10590,https://openalex.org/W2144574847
https://openalex.org/T10778,https://openalex.org/W2066261007
https://openalex.org/T12182,https://openalex.org/W2066261007
https://openalex.org/T11118,https://openalex.org/W2066261007
https://openalex.org/T10314,https://openalex.org/W4293105157
